frame_number,timestamp,faces_count,emotions,activities,anomaly_count,anomaly_types
1734,57.8,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1736,57.86666666666667,0,,,8,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1738,57.93333333333333,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1740,58.0,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1742,58.06666666666667,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1744,58.13333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1746,58.2,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1748,58.266666666666666,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1750,58.333333333333336,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1752,58.4,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1754,58.46666666666667,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1756,58.53333333333333,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1758,58.6,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1760,58.666666666666664,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1762,58.733333333333334,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1764,58.8,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1766,58.86666666666667,1,sad,,6,"careta_exagerada, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1768,58.93333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1770,59.0,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1772,59.06666666666667,1,sad,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1774,59.13333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1776,59.2,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1778,59.266666666666666,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1780,59.333333333333336,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1782,59.4,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1784,59.46666666666667,1,sad,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1786,59.53333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1788,59.6,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1790,59.666666666666664,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1792,59.733333333333334,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1794,59.8,0,,,7,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1796,59.86666666666667,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1798,59.93333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1800,60.0,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1802,60.06666666666667,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1804,60.13333333333333,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1806,60.2,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1808,60.266666666666666,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1810,60.333333333333336,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1812,60.4,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1814,60.46666666666667,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1816,60.53333333333333,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1818,60.6,0,,,5,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1820,60.666666666666664,0,,,6,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1822,60.733333333333334,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1824,60.8,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1826,60.86666666666667,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1828,60.93333333333333,0,,,4,"elemento_grafico, elemento_grafico, elemento_grafico, elemento_grafico"
1830,61.0,0,,gesticulando,2,"elemento_grafico, movimento_brusco"
1832,61.06666666666667,0,,"dancando, gesticulando",1,elemento_grafico
1834,61.13333333333333,0,,dancando,1,elemento_grafico
1836,61.2,0,,dancando,1,elemento_grafico
1838,61.266666666666666,0,,gesticulando,1,elemento_grafico
1840,61.333333333333336,0,,,1,elemento_grafico
1842,61.4,0,,gesticulando,1,elemento_grafico
1844,61.46666666666667,0,,gesticulando,1,elemento_grafico
1846,61.53333333333333,0,,,1,elemento_grafico
1848,61.6,0,,gesticulando,1,elemento_grafico
1850,61.666666666666664,0,,gesticulando,1,elemento_grafico
1852,61.733333333333334,0,,,1,elemento_grafico
1854,61.8,0,,,1,elemento_grafico
1856,61.86666666666667,0,,,1,elemento_grafico
1858,61.93333333333333,0,,gesticulando,1,elemento_grafico
1860,62.0,0,,,1,elemento_grafico
1862,62.06666666666667,0,,,1,elemento_grafico
1864,62.13333333333333,0,,sentado,1,elemento_grafico
1866,62.2,0,,,1,elemento_grafico
1868,62.266666666666666,0,,sentado,1,elemento_grafico
1870,62.333333333333336,0,,"sentado, gesticulando",1,elemento_grafico
1872,62.4,0,,sentado,1,elemento_grafico
1874,62.46666666666667,0,,sentado,1,elemento_grafico
1876,62.53333333333333,0,,"sentado, gesticulando",1,elemento_grafico
1878,62.6,0,,"sentado, gesticulando",1,elemento_grafico
1880,62.666666666666664,0,,"sentado, gesticulando",1,elemento_grafico
1882,62.733333333333334,0,,,1,elemento_grafico
1884,62.8,0,,,1,elemento_grafico
1886,62.86666666666667,0,,,1,elemento_grafico
1888,62.93333333333333,0,,,1,elemento_grafico
1890,63.0,0,,,1,elemento_grafico
1892,63.06666666666667,0,,,1,elemento_grafico
1894,63.13333333333333,0,,gesticulando,1,elemento_grafico
1896,63.2,0,,,1,elemento_grafico
1898,63.266666666666666,0,,gesticulando,1,elemento_grafico
1900,63.333333333333336,0,,gesticulando,1,elemento_grafico
1902,63.4,0,,gesticulando,1,elemento_grafico
1904,63.46666666666667,0,,,1,elemento_grafico
1906,63.53333333333333,0,,,1,elemento_grafico
1908,63.6,0,,,1,elemento_grafico
1910,63.666666666666664,0,,gesticulando,1,elemento_grafico
1912,63.733333333333334,0,,gesticulando,1,elemento_grafico
1914,63.8,0,,,1,elemento_grafico
1916,63.86666666666667,0,,gesticulando,1,elemento_grafico
1918,63.93333333333333,0,,gesticulando,1,elemento_grafico
1920,64.0,0,,,1,elemento_grafico
1922,64.06666666666666,0,,gesticulando,1,elemento_grafico
1924,64.13333333333334,0,,,1,elemento_grafico
1926,64.2,0,,,1,elemento_grafico
1928,64.26666666666667,0,,,1,elemento_grafico
1930,64.33333333333333,0,,gesticulando,1,elemento_grafico
1932,64.4,0,,,1,elemento_grafico
1934,64.46666666666667,0,,,1,elemento_grafico
1936,64.53333333333333,0,,,1,elemento_grafico
1938,64.6,0,,,1,elemento_grafico
1940,64.66666666666667,0,,,1,elemento_grafico
1942,64.73333333333333,0,,,1,elemento_grafico
1944,64.8,0,,gesticulando,1,elemento_grafico
1946,64.86666666666666,0,,gesticulando,1,elemento_grafico
1948,64.93333333333334,0,,,1,elemento_grafico
1950,65.0,0,,,1,elemento_grafico
1952,65.06666666666666,0,,,1,elemento_grafico
1954,65.13333333333334,0,,gesticulando,1,elemento_grafico
1956,65.2,0,,gesticulando,1,elemento_grafico
1958,65.26666666666667,0,,,1,elemento_grafico
1960,65.33333333333333,0,,,1,elemento_grafico
1962,65.4,0,,,1,elemento_grafico
1964,65.46666666666667,0,,,1,elemento_grafico
1966,65.53333333333333,0,,,1,elemento_grafico
1968,65.6,0,,,1,elemento_grafico
1970,65.66666666666667,0,,,1,elemento_grafico
1972,65.73333333333333,0,,,1,elemento_grafico
1974,65.8,0,,,1,elemento_grafico
1976,65.86666666666666,0,,,1,elemento_grafico
1978,65.93333333333334,0,,,1,elemento_grafico
1980,66.0,0,,,1,elemento_grafico
1982,66.06666666666666,0,,,1,elemento_grafico
1984,66.13333333333334,0,,,1,elemento_grafico
1986,66.2,0,,,1,elemento_grafico
1988,66.26666666666667,0,,,1,elemento_grafico
1990,66.33333333333333,0,,,1,elemento_grafico
1992,66.4,0,,,1,elemento_grafico
1994,66.46666666666667,0,,,1,elemento_grafico
1996,66.53333333333333,0,,,1,elemento_grafico
1998,66.6,0,,,1,elemento_grafico
2000,66.66666666666667,0,,,1,elemento_grafico
2002,66.73333333333333,0,,,1,elemento_grafico
2004,66.8,0,,,1,elemento_grafico
2006,66.86666666666666,0,,gesticulando,1,elemento_grafico
2008,66.93333333333334,0,,,1,elemento_grafico
2010,67.0,0,,,2,"elemento_grafico, movimento_brusco"
2012,67.06666666666666,0,,,1,elemento_grafico
2014,67.13333333333334,0,,,1,elemento_grafico
2016,67.2,0,,,1,elemento_grafico
2018,67.26666666666667,0,,,1,elemento_grafico
2020,67.33333333333333,0,,,1,elemento_grafico
2022,67.4,0,,,1,elemento_grafico
2024,67.46666666666667,0,,,1,elemento_grafico
2026,67.53333333333333,0,,gesticulando,1,elemento_grafico
2028,67.6,0,,,1,elemento_grafico
2030,67.66666666666667,0,,gesticulando,1,elemento_grafico
2032,67.73333333333333,0,,,1,elemento_grafico
2034,67.8,0,,,1,elemento_grafico
2036,67.86666666666666,0,,,1,elemento_grafico
2038,67.93333333333334,0,,,1,elemento_grafico
2040,68.0,0,,gesticulando,1,elemento_grafico
2042,68.06666666666666,0,,,1,elemento_grafico
2044,68.13333333333334,0,,,1,elemento_grafico
2046,68.2,0,,gesticulando,1,elemento_grafico
2048,68.26666666666667,0,,,1,elemento_grafico
2050,68.33333333333333,0,,,1,elemento_grafico
2052,68.4,0,,gesticulando,1,elemento_grafico
2054,68.46666666666667,0,,,1,elemento_grafico
2056,68.53333333333333,0,,,1,elemento_grafico
2058,68.6,0,,,1,elemento_grafico
2060,68.66666666666667,0,,gesticulando,1,elemento_grafico
2062,68.73333333333333,0,,gesticulando,1,elemento_grafico
2064,68.8,0,,,1,elemento_grafico
2066,68.86666666666666,0,,,1,elemento_grafico
2068,68.93333333333334,0,,,1,elemento_grafico
2070,69.0,0,,,1,elemento_grafico
2072,69.06666666666666,0,,gesticulando,1,elemento_grafico
2074,69.13333333333334,0,,gesticulando,1,elemento_grafico
2076,69.2,0,,,1,elemento_grafico
2078,69.26666666666667,0,,,1,elemento_grafico
2080,69.33333333333333,0,,,1,elemento_grafico
2082,69.4,0,,,1,elemento_grafico
2084,69.46666666666667,0,,,1,elemento_grafico
2086,69.53333333333333,0,,,1,elemento_grafico
2088,69.6,0,,,1,elemento_grafico
2090,69.66666666666667,0,,gesticulando,1,elemento_grafico
2092,69.73333333333333,0,,gesticulando,1,elemento_grafico
2094,69.8,0,,,1,elemento_grafico
2096,69.86666666666666,0,,,1,elemento_grafico
2098,69.93333333333334,0,,,1,elemento_grafico
2100,70.0,0,,,1,elemento_grafico
2102,70.06666666666666,0,,,1,elemento_grafico
2104,70.13333333333334,0,,gesticulando,1,elemento_grafico
2106,70.2,0,,,1,elemento_grafico
2108,70.26666666666667,0,,gesticulando,1,elemento_grafico
2110,70.33333333333333,0,,gesticulando,1,elemento_grafico
2112,70.4,0,,,1,elemento_grafico
2114,70.46666666666667,0,,,1,elemento_grafico
2116,70.53333333333333,0,,gesticulando,1,elemento_grafico
2118,70.6,0,,gesticulando,1,elemento_grafico
2120,70.66666666666667,0,,,1,elemento_grafico
2122,70.73333333333333,0,,,1,elemento_grafico
2124,70.8,0,,,1,elemento_grafico
2126,70.86666666666666,0,,,1,elemento_grafico
2128,70.93333333333334,0,,,1,elemento_grafico
2130,71.0,0,,,1,elemento_grafico
2132,71.06666666666666,0,,,1,elemento_grafico
2134,71.13333333333334,0,,,1,elemento_grafico
2136,71.2,0,,,1,elemento_grafico
2138,71.26666666666667,0,,,1,elemento_grafico
2140,71.33333333333333,0,,,1,elemento_grafico
2142,71.4,0,,,1,elemento_grafico
2144,71.46666666666667,0,,,1,elemento_grafico
2146,71.53333333333333,0,,,1,elemento_grafico
2148,71.6,0,,,1,elemento_grafico
2150,71.66666666666667,0,,,1,elemento_grafico
2152,71.73333333333333,0,,,1,elemento_grafico
2154,71.8,0,,gesticulando,1,elemento_grafico
2156,71.86666666666666,0,,,1,elemento_grafico
2158,71.93333333333334,0,,,1,elemento_grafico
2160,72.0,0,,,1,elemento_grafico
2162,72.06666666666666,0,,,1,elemento_grafico
2164,72.13333333333334,0,,,1,elemento_grafico
2166,72.2,0,,,1,elemento_grafico
2168,72.26666666666667,0,,,1,elemento_grafico
2170,72.33333333333333,0,,,1,elemento_grafico
2172,72.4,0,,,1,elemento_grafico
2174,72.46666666666667,0,,,1,elemento_grafico
2176,72.53333333333333,0,,,1,elemento_grafico
2178,72.6,0,,,1,elemento_grafico
2180,72.66666666666667,0,,,1,elemento_grafico
2182,72.73333333333333,0,,,1,elemento_grafico
2184,72.8,0,,,1,elemento_grafico
2186,72.86666666666666,0,,,1,elemento_grafico
2188,72.93333333333334,0,,gesticulando,1,elemento_grafico
2190,73.0,0,,,1,elemento_grafico
2192,73.06666666666666,0,,,1,elemento_grafico
2194,73.13333333333334,0,,,1,elemento_grafico
2196,73.2,0,,gesticulando,1,elemento_grafico
2198,73.26666666666667,0,,gesticulando,1,elemento_grafico
2200,73.33333333333333,0,,,1,elemento_grafico
2202,73.4,0,,gesticulando,1,elemento_grafico
2204,73.46666666666667,0,,,1,elemento_grafico
2206,73.53333333333333,0,,,1,elemento_grafico
2208,73.6,0,,gesticulando,1,elemento_grafico
2210,73.66666666666667,0,,,1,elemento_grafico
2212,73.73333333333333,0,,,1,elemento_grafico
2214,73.8,0,,,1,elemento_grafico
2216,73.86666666666666,0,,,1,elemento_grafico
2218,73.93333333333334,0,,,1,elemento_grafico
2220,74.0,0,,gesticulando,1,elemento_grafico
2222,74.06666666666666,0,,gesticulando,1,elemento_grafico
2224,74.13333333333334,0,,,1,elemento_grafico
2226,74.2,0,,,1,elemento_grafico
2228,74.26666666666667,0,,,1,elemento_grafico
2230,74.33333333333333,0,,,1,elemento_grafico
2232,74.4,0,,,1,elemento_grafico
2234,74.46666666666667,0,,,1,elemento_grafico
2236,74.53333333333333,0,,,1,elemento_grafico
2238,74.6,0,,,1,elemento_grafico
2240,74.66666666666667,0,,,1,elemento_grafico
2242,74.73333333333333,0,,gesticulando,1,elemento_grafico
2244,74.8,0,,gesticulando,1,elemento_grafico
2246,74.86666666666666,0,,,1,elemento_grafico
2248,74.93333333333334,0,,,1,elemento_grafico
2250,75.0,0,,gesticulando,1,elemento_grafico
2252,75.06666666666666,0,,gesticulando,1,elemento_grafico
2254,75.13333333333334,0,,gesticulando,1,elemento_grafico
2256,75.2,0,,,1,elemento_grafico
2258,75.26666666666667,0,,,1,elemento_grafico
2260,75.33333333333333,0,,,1,elemento_grafico
2262,75.4,0,,gesticulando,1,elemento_grafico
2264,75.46666666666667,0,,,1,elemento_grafico
2266,75.53333333333333,0,,gesticulando,1,elemento_grafico
2268,75.6,0,,,1,elemento_grafico
2270,75.66666666666667,0,,,1,elemento_grafico
2272,75.73333333333333,0,,,1,elemento_grafico
2274,75.8,0,,gesticulando,1,elemento_grafico
2276,75.86666666666666,0,,,1,elemento_grafico
2278,75.93333333333334,0,,,1,elemento_grafico
2280,76.0,0,,,1,elemento_grafico
2282,76.06666666666666,0,,,1,elemento_grafico
2284,76.13333333333334,0,,,1,elemento_grafico
2286,76.2,0,,gesticulando,1,elemento_grafico
2288,76.26666666666667,0,,,1,elemento_grafico
2290,76.33333333333333,0,,,1,elemento_grafico
2292,76.4,0,,,1,elemento_grafico
2294,76.46666666666667,0,,gesticulando,1,elemento_grafico
2296,76.53333333333333,0,,,1,elemento_grafico
2298,76.6,0,,gesticulando,1,elemento_grafico
2300,76.66666666666667,0,,,1,elemento_grafico
2302,76.73333333333333,0,,,1,elemento_grafico
2304,76.8,0,,,1,elemento_grafico
2306,76.86666666666666,0,,,1,elemento_grafico
2308,76.93333333333334,0,,,1,elemento_grafico
2310,77.0,0,,,1,elemento_grafico
2312,77.06666666666666,0,,,1,elemento_grafico
2314,77.13333333333334,0,,,1,elemento_grafico
2316,77.2,0,,,1,elemento_grafico
2318,77.26666666666667,0,,,1,elemento_grafico
2320,77.33333333333333,0,,,1,elemento_grafico
2322,77.4,0,,gesticulando,1,elemento_grafico
2324,77.46666666666667,0,,gesticulando,1,elemento_grafico
2326,77.53333333333333,0,,,1,elemento_grafico
2328,77.6,0,,,1,elemento_grafico
2330,77.66666666666667,0,,,1,elemento_grafico
2332,77.73333333333333,0,,,1,elemento_grafico
2334,77.8,0,,,1,elemento_grafico
2336,77.86666666666666,0,,gesticulando,1,elemento_grafico
2338,77.93333333333334,0,,gesticulando,1,elemento_grafico
2340,78.0,0,,,1,elemento_grafico
2342,78.06666666666666,0,,,1,elemento_grafico
2344,78.13333333333334,0,,,1,elemento_grafico
2346,78.2,0,,,1,elemento_grafico
2348,78.26666666666667,0,,,1,elemento_grafico
2350,78.33333333333333,0,,,1,elemento_grafico
2352,78.4,0,,,1,elemento_grafico
2354,78.46666666666667,0,,,1,elemento_grafico
2356,78.53333333333333,0,,,1,elemento_grafico
2358,78.6,0,,,1,elemento_grafico
2360,78.66666666666667,0,,,1,elemento_grafico
2362,78.73333333333333,0,,,1,elemento_grafico
2364,78.8,0,,,1,elemento_grafico
2366,78.86666666666666,0,,,1,elemento_grafico
2368,78.93333333333334,0,,gesticulando,1,elemento_grafico
2370,79.0,1,fear,,1,movimento_brusco
2372,79.06666666666666,1,fear,em_pe,1,careta_exagerada
2374,79.13333333333334,1,fear,em_pe,0,
2376,79.2,1,happy,em_pe,0,
2378,79.26666666666667,1,fear,"em_pe, gesticulando",0,
2380,79.33333333333333,1,fear,"em_pe, gesticulando",0,
2382,79.4,1,fear,em_pe,0,
2384,79.46666666666667,1,fear,"em_pe, gesticulando",1,careta_exagerada
2386,79.53333333333333,1,sad,em_pe,0,
2388,79.6,1,angry,em_pe,0,
2390,79.66666666666667,1,fear,em_pe,0,
2392,79.73333333333333,1,fear,"em_pe, gesticulando",1,careta_exagerada
2394,79.8,1,fear,em_pe,0,
2396,79.86666666666666,1,fear,"em_pe, gesticulando",1,careta_exagerada
2398,79.93333333333334,1,fear,em_pe,0,
2400,80.0,0,,correndo,2,"elemento_grafico, movimento_brusco"
2402,80.06666666666666,0,,em_pe,1,elemento_grafico
2404,80.13333333333334,0,,em_pe,1,elemento_grafico
2406,80.2,0,,"caminhando, gesticulando",1,elemento_grafico
2408,80.26666666666667,0,,,1,elemento_grafico
2410,80.33333333333333,0,,,1,elemento_grafico
2412,80.4,0,,,1,elemento_grafico
2414,80.46666666666667,0,,gesticulando,1,elemento_grafico
2416,80.53333333333333,0,,,1,elemento_grafico
2418,80.6,0,,,1,elemento_grafico
2420,80.66666666666667,0,,"dancando, gesticulando",1,elemento_grafico
2422,80.73333333333333,0,,gesticulando,1,elemento_grafico
2424,80.8,0,,,1,elemento_grafico
2426,80.86666666666666,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2428,80.93333333333334,0,,gesticulando,1,elemento_grafico
2430,81.0,0,,trabalhando_computador,1,elemento_grafico
2432,81.06666666666666,0,,,1,elemento_grafico
2434,81.13333333333334,1,sad,trabalhando_computador,2,"careta_exagerada, elemento_grafico"
2436,81.2,0,,,1,elemento_grafico
2438,81.26666666666667,0,,gesticulando,1,elemento_grafico
2440,81.33333333333333,0,,,1,elemento_grafico
2442,81.4,0,,gesticulando,1,elemento_grafico
2444,81.46666666666667,0,,gesticulando,1,elemento_grafico
2446,81.53333333333333,0,,,1,elemento_grafico
2448,81.6,0,,,1,elemento_grafico
2450,81.66666666666667,0,,,1,elemento_grafico
2452,81.73333333333333,1,sad,,1,elemento_grafico
2454,81.8,1,sad,trabalhando_computador,1,elemento_grafico
2456,81.86666666666666,1,sad,,2,"careta_exagerada, elemento_grafico"
2458,81.93333333333334,1,sad,"trabalhando_computador, gesticulando",1,elemento_grafico
2460,82.0,1,sad,,2,"careta_exagerada, elemento_grafico"
2462,82.06666666666666,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2464,82.13333333333334,1,sad,gesticulando,2,"careta_exagerada, elemento_grafico"
2466,82.2,0,,,1,elemento_grafico
2468,82.26666666666667,0,,,1,elemento_grafico
2470,82.33333333333333,1,sad,em_pe,1,elemento_grafico
2472,82.4,1,fear,"em_pe, gesticulando",1,elemento_grafico
2474,82.46666666666667,1,neutral,em_pe,1,elemento_grafico
2476,82.53333333333333,1,sad,,2,"careta_exagerada, elemento_grafico"
2478,82.6,0,,,1,elemento_grafico
2480,82.66666666666667,1,sad,,2,"careta_exagerada, elemento_grafico"
2482,82.73333333333333,1,sad,,2,"careta_exagerada, elemento_grafico"
2484,82.8,1,neutral,,1,elemento_grafico
2486,82.86666666666666,1,sad,,1,elemento_grafico
2488,82.93333333333334,1,sad,,2,"careta_exagerada, elemento_grafico"
2490,83.0,1,angry,,1,elemento_grafico
2492,83.06666666666666,0,,gesticulando,1,elemento_grafico
2494,83.13333333333334,1,sad,"em_pe, gesticulando",1,elemento_grafico
2496,83.2,1,sad,gesticulando,1,elemento_grafico
2498,83.26666666666667,0,,gesticulando,1,elemento_grafico
2500,83.33333333333333,1,sad,,2,"careta_exagerada, elemento_grafico"
2502,83.4,1,sad,,2,"careta_exagerada, elemento_grafico"
2504,83.46666666666667,1,sad,trabalhando_computador,2,"careta_exagerada, elemento_grafico"
2506,83.53333333333333,1,sad,trabalhando_computador,2,"careta_exagerada, elemento_grafico"
2508,83.6,0,,gesticulando,1,elemento_grafico
2510,83.66666666666667,1,sad,"trabalhando_computador, gesticulando",2,"careta_exagerada, elemento_grafico"
2512,83.73333333333333,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2514,83.8,0,,trabalhando_computador,1,elemento_grafico
2516,83.86666666666666,0,,,1,elemento_grafico
2518,83.93333333333334,0,,gesticulando,1,elemento_grafico
2520,84.0,0,,,1,elemento_grafico
2522,84.06666666666666,0,,gesticulando,1,elemento_grafico
2524,84.13333333333334,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2526,84.2,0,,gesticulando,1,elemento_grafico
2528,84.26666666666667,0,,trabalhando_computador,1,elemento_grafico
2530,84.33333333333333,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2532,84.4,1,sad,,1,elemento_grafico
2534,84.46666666666667,1,sad,"trabalhando_computador, gesticulando",1,elemento_grafico
2536,84.53333333333333,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2538,84.6,0,,trabalhando_computador,1,elemento_grafico
2540,84.66666666666667,1,sad,trabalhando_computador,2,"careta_exagerada, elemento_grafico"
2542,84.73333333333333,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2544,84.8,0,,trabalhando_computador,1,elemento_grafico
2546,84.86666666666666,0,,trabalhando_computador,1,elemento_grafico
2548,84.93333333333334,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2550,85.0,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2552,85.06666666666666,0,,trabalhando_computador,1,elemento_grafico
2554,85.13333333333334,0,,trabalhando_computador,1,elemento_grafico
2556,85.2,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2558,85.26666666666667,0,,trabalhando_computador,1,elemento_grafico
2560,85.33333333333333,0,,gesticulando,1,elemento_grafico
2562,85.4,0,,gesticulando,1,elemento_grafico
2564,85.46666666666667,0,,"trabalhando_computador, gesticulando",1,elemento_grafico
2566,85.53333333333333,0,,trabalhando_computador,1,elemento_grafico
2568,85.6,0,,trabalhando_computador,1,elemento_grafico
2570,85.66666666666667,0,,trabalhando_computador,1,elemento_grafico
2572,85.73333333333333,0,,trabalhando_computador,1,elemento_grafico
2574,85.8,1,sad,trabalhando_computador,1,elemento_grafico
2576,85.86666666666666,1,angry,"trabalhando_computador, gesticulando",2,"careta_exagerada, elemento_grafico"
2578,85.93333333333334,0,,trabalhando_computador,1,elemento_grafico
2580,86.0,0,,,1,elemento_grafico
2582,86.06666666666666,0,,,1,elemento_grafico
2584,86.13333333333334,0,,,1,elemento_grafico
2586,86.2,0,,gesticulando,1,elemento_grafico
2588,86.26666666666667,0,,gesticulando,1,elemento_grafico
2590,86.33333333333333,0,,gesticulando,1,elemento_grafico
2592,86.4,0,,,1,elemento_grafico
2594,86.46666666666667,0,,gesticulando,1,elemento_grafico
2596,86.53333333333333,0,,,1,elemento_grafico
2598,86.6,0,,gesticulando,1,elemento_grafico
2600,86.66666666666667,0,,gesticulando,1,elemento_grafico
2602,86.73333333333333,0,,gesticulando,1,elemento_grafico
2604,86.8,0,,gesticulando,1,elemento_grafico
2606,86.86666666666666,0,,,1,elemento_grafico
2608,86.93333333333334,0,,gesticulando,1,elemento_grafico
2610,87.0,0,,,1,elemento_grafico
2612,87.06666666666666,0,,,1,elemento_grafico
2614,87.13333333333334,0,,gesticulando,1,elemento_grafico
2616,87.2,0,,gesticulando,1,elemento_grafico
2618,87.26666666666667,0,,,1,elemento_grafico
2620,87.33333333333333,0,,,1,elemento_grafico
2622,87.4,0,,gesticulando,1,elemento_grafico
2624,87.46666666666667,0,,,1,elemento_grafico
2626,87.53333333333333,0,,,1,elemento_grafico
2628,87.6,0,,,1,elemento_grafico
2630,87.66666666666667,0,,,1,elemento_grafico
2632,87.73333333333333,0,,,1,elemento_grafico
2634,87.8,0,,,1,elemento_grafico
2636,87.86666666666666,0,,,1,elemento_grafico
2638,87.93333333333334,0,,gesticulando,1,elemento_grafico
2640,88.0,0,,,1,elemento_grafico
2642,88.06666666666666,0,,,1,elemento_grafico
2644,88.13333333333334,0,,,1,elemento_grafico
2646,88.2,0,,,1,elemento_grafico
2648,88.26666666666667,0,,gesticulando,1,elemento_grafico
2650,88.33333333333333,0,,gesticulando,1,elemento_grafico
2652,88.4,0,,gesticulando,1,elemento_grafico
